,id,name,cuisines,average_cost_for_two,price_range,extamblishment_type,timings,locality,locality_verbose,address,latitude,longitude,aggregate_rating,votes
2198,18426894,39B By The Bay,"Finger Food, North Indian, Pizza, Chinese, Fast Food, Italian",1500,3,Casual Dining,5:30 PM to 1:30 AM,Chowpatty,"Chowpatty, Mumbai","39/B, Chowpatty Sea Face, Next to Purandare Hospital, Opposite Birla Kreeda Kendra, Charni Road, Chowpatty, Mumbai",72.8147911280,18.9546814133,3.9,649
2199,40382,Raaga Bar & Kitchen - Sea Palace Hotel,"North Indian, Continental, Chinese, Seafood",2000,4,Bar,3 PM to 12 Midnight (Mon-Sun),"Sea Palace Hotel, Colaba","Sea Palace Hotel, Colaba, Mumbai","Sea Palace Hotel, PJ Ramchandani Marg, Apollo Bunder, Next to Radio Club, Colaba, Mumbai",72.8322409093,18.9190315724,2.7,13
2200,18583733,Sea Gate,"North Indian, Chinese",400,1,Casual Dining,10 AM to 10:30 PM,Borivali West,"Borivali West, Mumbai","Gorai Beach Road, Borivali West, Mumbai",72.7826760337,19.2446399032,0,3
2201,18786323,Ambriona Chocolates,Desserts,300,1,,"11am – 6:30pm (Mon-Sat),Closed (Sun)",Worli,"Worli, Mumbai","701 C, Poonam Chambers, A Wing, Dr. Annie Besant Road, Worli, Mumbai",72.8142788261,18.9909878105,3.4,62
2202,18175487,29 - Twenty Nine,North Indian,1400,3,Casual Dining,"11 AM to 3:30 PM, 7 PM to 11:30 PM (Mon-Sun)",Kemps Corner,"Kemps Corner, Mumbai","Ground Floor, Mohammedbhay Mansion, Near Cumballa Hill Hospital, N.S Patkar Marg, Kemps Corner, Mumbai",72.8085063770,18.9632034688,3.9,1337
2203,16540984,House Of Cookies,Bakery,250,1,Bakery,"11 AM to 8 PM (Mon-Sat), 12 Noon to 6:30 PM (Sun)",Juhu,"Juhu, Mumbai","Plot 59, Hatkesh Society, NS Road 8, Juhu, Mumbai",72.8317068145,19.1070457068,3.7,87
2204,18629387,Potoba-Sea Food Restaurant,"Seafood, Maharashtrian, Malwani, Konkan",600,2,Casual Dining,"10 AM to 11:30 PM (Tue-Sun), Mon Closed","Owale, Thane West","Owale, Thane West, Thane","Velvet Garden, Opposite Sriram Hospital, Ghodbunder Road, Owale, Thane West, Thane",72.9702502862,19.2575729360,3.5,56
2205,18576704,Bono Boutique Ice Cream,Ice Cream,750,2,Dessert Parlour,"11 AM to 3 PM, 4 PM to  (Tue-Sun), Mon Closed",Kemps Corner,"Kemps Corner, Mumbai","Under the Kemps Corner Flyover, Near Aston Martin Showroom, Kemps Corner, Mumbai",72.8076826036,18.9644860519,3.4,39
2206,19096386,Ornamental Mithai,Mithai,100,1,Sweet Shop,11 AM to 10 PM,Mulund West,"Mulund West, Mumbai","Shop F73, R Galleria, Runwal Greens, Mulund Goregaon Link Road, Mulund West, Mumbai",72.9451823607,19.1596248053,4.4,34
2207,35386,Cafe Coffee Day,"Beverages, Cafe, Sandwich, Fast Food, Desserts",600,2,Café,8 AM to 12 Midnight,Worli,"Worli, Mumbai","108, Sadanand, Neelam Building, RG Thandhani Marg, Worli Sea Face, Worli, Mumbai",72.8144105896,19.0019600694,2.8,71
2208,18607572,Smoke N Joy's,"Pizza, Fast Food, Sandwich",350,1,,5 PM to 6 AM,Khar,"Khar, Mumbai","89, Sea Face Society, Hanuman Nagar, Near Sagar Darshan, Carter Road, Khar, Mumbai",72.8230684251,19.0718864031,3.5,145
2209,18778934,Sweetish House Mafia,"Desserts, Bakery",300,1,Bakery,"9am – 11:45pm (Mon-Thu),9am – 12:45am (Fri-Sun)",Colaba,"Colaba, Mumbai","The Baroda Stores, 06 White House, Best Marg, Colaba, Mumbai",72.8320770000,18.9223560000,3.7,46
2210,18569860,Doughy Delights by Deepika,Bakery,300,1,Bakery,9 AM to 9 PM,Powai,"Powai, Mumbai","Powai, Mumbai",72.9190519452,19.1297955154,3.4,36
2211,18344237,Cakes N Bakes,Bakery,250,1,,9am – 6pm (Mon-Sun),Kemps Corner,"Kemps Corner, Mumbai","7, 4th Floor, Mohmmad Mansion, Above Crossword, Near Cumballa Hospital, Kemps Corner, Mumbai",72.8074740618,18.9635284753,3.8,106
2212,38520,Country of Origin,"Bakery, Desserts",700,2,Bakery,10 AM to 10 PM,Malabar Hill,"Malabar Hill, Mumbai","69 A, Nepean Sea Road, Manisha Building, Malabar Hill, Mumbai",72.7986616641,18.9549772636,4.2,327
2213,41047,Anando,"Beverages, Desserts",150,1,Beverage Shop,10 AM to 12 Midnight (Mon-Sun),Girgaon Chowpatty,"Girgaon Chowpatty, Mumbai","Next to Birla Kreeda Kendra, Chowpatty Sea Face, Chowpatty Beach, Chowpatty, Mumbai",72.8145708516,18.9541077855,3.8,123
2214,34053,Swadesh,"South Indian, Fast Food, Street Food, North Indian, Chinese",500,2,Casual Dining,"8 AM to 11:30 PM (Mon), 8 AM to 12 Midnight (Tue-Sun)","7 Bungalows, Andheri West","7 Bungalows, Andheri West, Mumbai","Sea Glimpse CHS, 7 Bungalows, Andheri West, Mumbai",72.8179598227,19.1298528492,3.9,490
2215,42379,DNS Sea Shore,"North Indian, Chinese, Mughlai, Biryani",400,1,Casual Dining,11 AM to 12 Midnight (Mon-Sun),Mira Road,"Mira Road, Mumbai","Poonam Sagar Complex, Oppsoite Sector 9, Mira Road East, Mira Road, Mumbai",72.8643385693,19.2721336033,3.4,28
2216,18888597,Sweetish House Mafia,"Bakery, Desserts",300,1,Bakery,11am – 1am (Mon-Sun),Juhu,"Juhu, Mumbai","Shop 3, LA Blanc, Opposite JW Marriot, Juhu Church Road, Juhu, Mumbai",72.8271849453,19.1020616504,3.5,27
2217,18671381,Sweetish House Mafia,"Bakery, Desserts",300,1,Bakery,10 AM to 12 Midnight,Malad West,"Malad West, Mumbai","Shop 8, Navjivan Building, Evershine Nagar, Malad West, Mumbai",72.8338649869,19.1910715092,3.7,49
2218,18929689,Under My Coffee,"Cafe, Continental",550,2,Café,8am – 12:30am (Mon-Sun),Juhu,"Juhu, Mumbai","Ground Floor, Hotel Emerald, Juhu Tara Road, Opposite Hotel Sea Princess, Juhu, Mumbai",72.8283484000,19.0934295000,3.8,191
2219,18553454,Kareem's,"North Indian, Mughlai",800,2,Casual Dining,"11:30 AM to 4 PM, 6:30 PM to 11:30 PM","Versova, Andheri West","Versova, Andheri West, Mumbai","Shop 7, Andheri Mount Sea View Society, JP Road, Versova, Andheri West, Mumbai",72.8107872605,19.1344572318,4.0,593
2220,19069917,Sea2me Restaurant,"Seafood, North Indian",500,2,Quick Bites,"11am – 12midnight (Mon-Tue),11:30am – 12midnight (Wed-Sun)",Vasai,"Vasai, Mumbai","Shop 1/2, Padmaraj Banglow, Rangow Road, Vasalai, Vasai, Mumbai",72.7938477434,19.3604192750,3.6,29
2221,18993689,Maharsh-Ethiopian Cafe & Bites,"Ethiopian, Continental",1500,3,Casual Dining,11 AM to 10:30 PM,Juhu,"Juhu, Mumbai","Sea View Building, Juhu Tara Road, Opposite Millionaire Showroom, Juhu, Mumbai",72.8273814172,19.0863725515,4.0,156
2222,18613238,Shivansh Sea Foods And Tandoor Corner,Maharashtrian,400,1,Quick Bites,"11 AM to 10 PM (Tue-Sun), Mon Closed","Naupada, Thane West","Naupada, Thane West, Thane","Shop 4, Arihant Tower, Sane Guruji Road, Shivaji Nagar, Naupada, Thane West",72.9722076282,19.1871263939,3.0,10
2223,18577393,Cafe Coffee Day,"Beverages, Cafe, Sandwich, Fast Food, Desserts",600,2,Café,9 AM to 1 AM,Chowpatty,"Chowpatty, Mumbai","29B, Sea Castle, Chowpatty Sea Face, Grant Road, Chowpatty, Mumbai",72.8137730000,18.9554650000,3.5,39
2224,19014366,Harne Sea Food,"Seafood, Malwani, North Indian",400,1,Quick Bites,11 AM to 11 PM,"Upvan, Thane West","Upvan, Thane West, Thane","Shop 2, Sainath Industrial Estate, Opposite Sanskar Niketan Public School, Upvan, Thane West, Thane",72.9546539113,19.2167898603,3.2,21
2225,18257369,Gowalia Tank Dairy Farm,Fast Food,200,1,Quick Bites,9 AM to 10 PM,Kemps Corner,"Kemps Corner, Mumbai","59/75, Sailesh Building, Forjet Street, Cumballa Hill, Kemps Corner, Mumbai",72.8101009503,18.9639698490,3.9,82
2226,49236,Cafe General,"North Indian, Chinese, Finger Food, Fast Food",650,2,Casual Dining,12 Noon to 12 Midnight,Chowpatty,"Chowpatty, Mumbai","Marina Mansion, Chowpatty Sea Face, Chowpatty, Mumbai",72.8127204627,18.9558730559,3.4,47
2227,18902028,Royal Sea Food,"Seafood, North Indian",500,2,Quick Bites,11 AM to 10 PM,Dombivali East,"Dombivali East, Thane","12, Chandresh Villa, Lodha Heaven, Palava City, Near Xperia Mall, Opposite Saibaba Mandir, Dombivali East, Thane",73.0751170000,19.1631530000,2.8,20
2228,18662515,The Joker Bistro,"North Indian, Chinese, Continental",1500,3,Casual Dining,12 Noon to 12 Midnight,CBD-Belapur,"CBD-Belapur, Navi Mumbai","Shop 1, 2, Plot 52, Mermaid Sea View, Opposite Sarovar Vihar, Sector 11, CBD-Belapur, Navi Mumbai",73.0412195250,19.0138045795,4.3,660
2229,18981367,Darya Raja Sea Food Restaurants,"Seafood, Fast Food",400,1,Casual Dining,11 AM to 10 PM,Ghansoli,"Ghansoli, Navi Mumbai","House 0988-0020, Kouli Ali, Ghansoli Gao, Ghansoli, Navi Mumbai",72.9922580000,19.1244100000,3.1,5
2230,19166724,Bay Cream,Ice Cream,300,1,Dessert Parlour,10 AM to 12 Midnight,Juhu,"Juhu, Mumbai","102, Sea Star, 514 Balraj Sahni Marg, Near Hotel Novotel, Juhu, Mumbai",72.8241346031,19.1084795614,3.5,20
2231,18619274,Dadar Fast,"Continental, Fast Food",700,2,Casual Dining,"Closed (Mon),11:30AM to 11PM (Tue, Wed, Sun), 11AM to 11PM (Thu-Sat)",Dadar West,"Dadar West, Mumbai","Shop 7/A, Khandke Building 5, Opposite Veer Kotwal Udyan, Dadar West, Mumbai",72.8416765854,19.0217949075,3.6,92
2232,18175468,Grandmama's Café,"Cafe, American, Italian, Parsi, Desserts",1200,3,Café,9am – 12midnight (Mon-Sun),Dadar East,"Dadar East, Mumbai","5, Near Swaminarayan Mandir, Pritam Estate, Dadar East, Mumbai",72.8460452333,19.0166260257,4.1,4078
2233,18334475,MRP - My Regular Place,"Asian, North Indian, Continental, Desserts",1500,3,Bar,"12noon – 3pm, 6pm – 1:30am (Mon-Sun)",Dadar East,"Dadar East, Mumbai","20, Dharamputra, Pritam Estate, Dadar East, Mumbai",72.8457877412,19.0168656610,4.0,3005
2234,32264,Pritam Da Dhaba,"North Indian, Mughlai",1200,3,Casual Dining,11 AM to 1 AM,Dadar East,"Dadar East, Mumbai","Hotel Midtown Pritam, Pritam Estates, Dadar East, Mumbai",72.8462135419,19.0165822827,3.8,1775
2235,19147435,Tanatan,Modern Indian,1500,3,Casual Dining,12 Noon to 1:30 AM,Dadar Shivaji Park,"Dadar Shivaji Park, Mumbai","Vidya Bhavan, Near Sena Bhavan, Dadar Shivaji Park, Mumbai",72.8401510790,19.0250298541,4.1,120
2236,38248,Punjabi Tadka - Ramee Guestline Hotel,"Chinese, Continental, North Indian, Kebab, Seafood, Italian, Desserts",1900,3,Casual Dining,"7 AM to 10 AM, 12 Noon to 1 AM","Ramee Guestline Hotel, Dadar","Ramee Guestline Hotel, Dadar, Mumbai","Ramee Guestline Hotel, Kohinoor Road, Swami Gyan Jivandas Marg, Dadar East, Mumbai",72.8447138518,19.0171969023,3.9,203
2237,32479,Gypsy Chinese,"Chinese, Thai, Seafood",1000,3,Casual Dining,"12 Noon to 3:30 PM, 7 PM to 12 Midnight",Dadar Shivaji Park,"Dadar Shivaji Park, Mumbai","121 Maryland Corner, Keluskar Marg, Dadar Shivaji Park, Mumbai",72.8401373327,19.0251832637,3.9,1188
2238,49464,Café 792,"Cafe, Fast Food, Parsi",600,2,Café,"10:30am – 7:30pm (Mon-Sat),Closed (Sun)",Dadar East,"Dadar East, Mumbai","792, Dina Manzil Outhouse, Jame-Jamshed Road, Parsi Colony, Dadar East, Mumbai",72.8478191793,19.0175043697,3.9,291
2239,19021521,The House Of Misal,"Maharashtrian, Beverages",100,1,Quick Bites,8 AM to 9:30 PM,Dadar West,"Dadar West, Mumbai","Shop 329A, Ground Floor, Next To Plaza Cinema, Anand Vaibhav Coperating Housing Society, Dadar West, Mumbai",72.8425137699,19.0223147346,4.1,244
2240,32706,Great Punjab,"North Indian, Chinese",700,2,Casual Dining,12 Noon to 12:30 AM,Dadar East,"Dadar East, Mumbai","186, Prakash Mansion, Dr Ambedkar Road, Dadar East, Mumbai",72.8450052068,19.0142962202,3.6,399
2241,18383009,Sizzle House,"North Indian, Italian, Mexican, Continental, Pizza",1000,3,Casual Dining,12 Noon to 12 Midnight (Mon-Sun),Dadar Shivaji Park,"Dadar Shivaji Park, Mumbai","1/2, 237, Bhagirathi Sadan, Opposite Yes Bank Cadel Road, Dadar Shivaji Park, Mumbai ",72.8384099901,19.0306336493,3.8,1708
2242,49228,Coffee By Di Bella,"Cafe, Desserts",650,2,Café,"9 AM to 9 PM (Mon-Fri), Sat & Sun Closed",Dadar West,"Dadar West, Mumbai","The Ruby Mills, Ruby House, J.K Sawant Marg, Tulsi Pipe Road, Dadar West, Mumbai",72.8400404379,19.0255135375,4.0,640
2243,45820,Mama Kane,Maharashtrian,200,1,Quick Bites,"10 AM to 9:30 PM (Tue-Sun), Mon Closed",Dadar West,"Dadar West, Mumbai","222, Smruti Kunj, Senapati Bapat Marg, Dadar West, Mumbai",72.8418904915,19.0182812772,3.9,309
2244,37436,Shree Krishna Batatawada,"Fast Food, Street Food, Chinese",400,1,Quick Bites,"8 AM to 9:30 PM (Tue-Sun), Mon Closed",Dadar West,"Dadar West, Mumbai","7, Radha Niwas, Chhabildas Road, Dadar West, Mumbai",72.8424423561,19.0202626759,3.9,331
2245,48800,Flavours,"North Indian, Chinese",800,2,Casual Dining,"11:30 AM to 3:30 PM, 7:30 PM to 11:30 PM",Dadar West,"Dadar West, Mumbai","1, Chandan Mansion, College Lane, Opposite Portuguese Church, Dadar West, Mumbai",72.8359661624,19.0192293466,3.8,531
2246,32491,Apoorva Delicacies,"Chinese, North Indian, South Indian, Sandwich",800,2,Casual Dining,8 AM to 12 Midnight,Dadar Shivaji Park,"Dadar Shivaji Park, Mumbai","Ranade Road, Opposite Sushrusha Hospital, Dadar Shivaji Park, Mumbai",72.8382544219,19.0235322014,3.8,600
2247,18318118,Flavours Of China,"Chinese, Thai",800,2,Casual Dining,"12 Noon to 4 PM, 7 PM to 11:30 PM",Dadar West,"Dadar West, Mumbai","301, N.C Kelkar Road, Opposite Star Mall, Dadar West, Mumbai",72.8421074152,19.0230494631,3.9,336
2248,17974940,Merwans Cake Stop,"Bakery, Fast Food, Desserts",400,1,Bakery,"10 AM to 10 PM (Mon-Wed, Fri-Sun), Thu Closed",Dadar West,"Dadar West, Mumbai","13, Samartha Heights, Gokhale Road North, Opposite Steel King, Dadar West, Mumbai",72.8382262588,19.0224145793,4.1,444
2249,18397647,Mad Over Donuts,"Desserts, Beverages",450,1,Dessert Parlour,9 AM to 12 Midnight,Dadar Shivaji Park,"Dadar Shivaji Park, Mumbai","Shop 4, Shaakuntal Apartmentt, Keluskar Road, Dadar Shivaji Park, Mumbai",72.8398513421,19.0254688460,4.1,293
2250,18426863,The Belgian Waffle Co.,"Desserts, Beverages",300,1,Dessert Parlour,11 AM to 12 Midnight,Dadar West,"Dadar West, Mumbai","4, Shiv Kutir CHS, Ground Floor, 280 Veer Savarkar Marg, Dadar West, Mumbai",72.8354548663,19.0248647167,4.1,517
2251,49523,The Lush,"North Indian, Chinese, Continental",900,2,Casual Dining,"11 AM to 4 PM, 7 PM to 12 Midnight (Tue-Sun), Mon Closed",Dadar East,"Dadar East, Mumbai","Shop 2, Empress Mahal, Khodadad Circle, Dadar East, Mumbai",72.8471821547,19.0182419723,3.7,224
2252,19111434,Tea Villa Cafe,"Cafe, Fast Food, Desserts, Beverages",1000,3,Café,8 AM to 12 Midnight,Dadar West,"Dadar West, Mumbai","Plot 172, SVS Road, Near Indian Oil Petrol Pump, Dhuru Wadi, Dadar West, Mumbai",72.8314034000,19.0190413000,4.0,276
2253,19001467,FOU The Crazy Cafe,"Cafe, Fast Food",600,2,Café,12 Noon to 11:30 PM,Dadar Shivaji Park,"Dadar Shivaji Park, Mumbai","Shop 3, Bhagirathi Sadan, SVS Road, Kataria Colony, Dadar Shivaji Park, Mumbai",72.8384944797,19.0305211316,4.1,159
2254,38231,D Damodar Mithaiwala,Desserts,300,1,,"8 AM to 9 PM (Tue-Sun), Mon Closed",Dadar East,"Dadar East, Mumbai","Harganga Mahal, Dadar East, Mumbai",72.8471549973,19.0182844469,3.9,245
2255,32736,Udipi Refreshment,"South Indian, North Indian, Fast Food",400,1,Casual Dining,8 AM to 12 Midnight,Dadar East,"Dadar East, Mumbai","Lakhamasi Napoo Road, Opposite Dadar Central Railway Station, Dadar East, Mumbai",72.8437841311,19.0173116479,3.8,172
2256,32503,Gold Rush,"South Indian, Chinese, Fast Food, North Indian",700,2,Casual Dining,8 AM to 12 Midnight,Dadar West,"Dadar West, Mumbai","Haji Ibrahim Trust Building, Ranade Road, Opposite Shushrusha Hospital, Dadar West, Mumbai",72.8384515643,19.0230554855,3.7,361
2257,35050,Domino's Pizza,"Pizza, Fast Food",400,1,Quick Bites,11 AM to 11 PM,Dadar East,"Dadar East, Mumbai","7-10, Rangoli Time Complex, Dr BA Road, Dadar East, Mumbai",72.8408893570,19.0073855398,3.7,214
2258,18224976,Dadar Surati Farsan Mart,Gujarati,200,1,Quick Bites,6:30 AM to 10 PM,Dadar West,"Dadar West, Mumbai","Shop 6-8, Javale Wadi, Ranade Road, Dadar West, Mumbai",72.8409225494,19.0205086453,3.8,45
2259,18542763,Milestone's Resto Bar,"North Indian, Italian, Continental, Finger Food",1200,3,Casual Dining,12 Noon – 12 Midnight,Dadar West,"Dadar West, Mumbai","Sudhaneel Apartment, Veer Savarkar Road, Near Keerti College, Dadar West, Mumbai",72.8330911696,19.0206218038,3.9,264
2260,46091,Kailash Mandir Lassi and Sweets,"Mithai, Beverages",200,1,Sweet Shop,8 AM to 11 PM,Dadar East,"Dadar East, Mumbai","Kasam Mitha Building, Naigaon Cross Road, Dada Saheb Phalke Marg, Dadar East, Mumbai",72.8431558236,19.0165806978,3.9,209
2261,18551606,Cottage Grill,"North Indian, Mughlai, Chinese",700,2,Quick Bites,"11:30 AM to 4 PM, 7 PM to 11 PM (Tue-Sun), Mon Closed",Dadar West,"Dadar West, Mumbai","801, Desai Niwas, 86th Road, Opposite Maher Hall, Dadar West, Mumbai",72.8354377672,19.0199060829,4.0,300
2262,35560,Chetan Bar & Kitchen,"Chinese, North Indian, Malwani, Seafood",900,2,Casual Dining,"11 AM to 3:30 PM, 7 PM to 12 Midnight",Dadar East,"Dadar East, Mumbai","63, Rajaram Estate, Dadasaheb Phalke Road, Dadar East, Mumbai",72.8431859985,19.0161299542,3.7,120
2263,35722,Tamnak Thai,Thai,2500,4,Fine Dining,"12 Noon to 3:30 PM, 7 PM to 12:30 AM (Mon-Sun)",Dadar Shivaji Park,"Dadar Shivaji Park, Mumbai","274, Shivaji Park, Veer Savarkar Marg, Dadar Shivaji Park, Mumbai",72.8357445449,19.0251547371,3.9,464
2264,40385,Ice Cream Works,"Desserts, Ice Cream, Beverages",300,1,Dessert Parlour,10am – 1am (Mon-Sun),Dadar Shivaji Park,"Dadar Shivaji Park, Mumbai","1, Shiv Kutir, 278 Veer Savarkar Marg, Dadar Shivaji Park, Mumbai",72.8353522718,19.0247103560,4.0,305
2265,42435,Visawa Restaurant,"South Indian, North Indian, Chinese, Fast Food",400,1,Casual Dining,8 AM to 11 PM,Dadar West,"Dadar West, Mumbai","NC Kelkar Road, Dadar West, Mumbai",72.8407518938,19.0196721575,3.2,247
2266,32507,Adarsh,"North Indian, South Indian, Fast Food",600,2,Quick Bites,"10:30 AM to 11 PM (Tue-Sun), Mon Closed",Dadar West,"Dadar West, Mumbai","Ranade Road, Opposite Nakshatra Mall, Dadar West, Mumbai",72.8416913375,19.0199406328,3.9,229
2267,38302,Tibbs Frankie,"Rolls, Fast Food, Chinese",300,1,Quick Bites,10 AM to 10:30 PM,Dadar Shivaji Park,"Dadar Shivaji Park, Mumbai","Ground Floor, Keluskar Road, Near Bal Mohan High School, Dadar Shivaji Park, Mumbai",72.8396327421,19.0255563273,3.8,401
2268,39078,Natural Ice Cream,"Ice Cream, Desserts",150,1,Dessert Parlour,10 AM to 12 Midnight (Mon-Sun),Dadar Shivaji Park,"Dadar Shivaji Park, Mumbai","1, Dattaprasad, S Veer Savarkar Marg, Dadar Shivaji Park, Mumbai",72.8355728835,19.0250834207,4.2,367
2269,19080497,Café Curious,"American, Beverages, Japanese",800,2,Quick Bites,"12noon – 11:30pm (Mon-Thu),12noon – 12midnight (Fri-Sun)",Dadar Shivaji Park,"Dadar Shivaji Park, Mumbai","Shop 4, Vaibhav Building, Cadell Road, Opposite Kataria Building, Dadar Shivaji Park, Mumbai",72.8384770000,19.0312240000,4.4,102
2270,17881754,Ovenfresh Cake Shop,"Bakery, Desserts",500,2,Bakery,10 AM to 6 PM (Mon-Sun),Dadar Shivaji Park,"Dadar Shivaji Park, Mumbai","Kiran Building, Ranade Road, Dadar Shivaji Park, Mumbai",72.8380180523,19.0239179473,4.1,194
2271,16547854,Shubh Sagar,"North Indian, Chinese, South Indian, Fast Food",500,2,Casual Dining,8 AM to 11:30 PM,Dadar East,"Dadar East, Mumbai","3, Ground Floor, Dada Saheb Phalke Road, Dadar East, Mumbai",72.8432654589,19.0163515224,3.4,144
2272,38222,China Spice,"Chinese, Seafood, Thai",950,2,Casual Dining,"11:30 AM to 3:30 PM, 7 PM to 11:30 PM",Dadar West,"Dadar West, Mumbai","Opposite Siddhivinayak Temple, SK Bole Road, Dadar West, Mumbai",72.8315847740,19.0178448021,3.9,274
2273,18654005,The Junction,Desserts,400,1,Dessert Parlour,11 AM to 12:30 AM,Dadar Shivaji Park,"Dadar Shivaji Park, Mumbai","97 Jehangir Baug, Near Bombay Scottish School, Shivaji Park, Dadar Shivaji Park, Mumbai",72.8385860000,19.0316740000,4.1,263
2274,18011688,Cafe Coffee Day,"Beverages, Cafe, Sandwich, Fast Food, Desserts",600,2,Café,9 AM to 12 Midnight,Dadar East,"Dadar East, Mumbai","Shop 11 & 12, Empress Mahal, Dadar TT, Khodadad Circle, Dadar East, Mumbai",72.8478040000,19.0183280000,3.3,85
2275,40273,Green Restaurant & Bar,Chinese,800,2,,12 Noon to 12 Midnight (Mon-Sun),Dadar Shivaji Park,"Dadar Shivaji Park, Mumbai","223, Shivnath, Ranade Road, Dadar Shivaji Park, Mumbai",72.8353368491,19.0256146481,3.6,210
2276,18907379,The Chimney Factory,"Desserts, Beverages",400,1,Dessert Parlour,9:30 AM to 1 AM,Dadar Shivaji Park,"Dadar Shivaji Park, Mumbai","290, Pushpanjali Building, Ground Floor, Cadel Road, Opposite Prikar House, Dadar Shivaji Park, Mumbai",72.8351903334,19.0241540855,4.2,146
2277,35633,Zaiqaa,"North Indian, Chinese, Arabian, Mughlai",600,2,Casual Dining,12 Noon to 1 AM,Dadar East,"Dadar East, Mumbai","1/2, Rajaram Estate, DSP Road, Dadar East, Mumbai",72.8431538120,19.0162104669,3.2,160
2278,38214,Express Dine,"North Indian, Mughlai, Chinese, Seafood, Thai",800,2,,"11 AM to 3 PM, 6:30 PM to 12 Midnight",Dadar Shivaji Park,"Dadar Shivaji Park, Mumbai","Ground Floor, Prafulban Society, Police Station, Dadar Shivaji Park, Mumbai",72.8405651450,19.0227828946,4.1,199
2279,35387,Cafe Coffee Day,"Beverages, Cafe, Sandwich, Fast Food, Desserts",600,2,Café,8 AM to 1 AM,Dadar Shivaji Park,"Dadar Shivaji Park, Mumbai","Ground Floor, Dwarka Sadan, Keluskar Road, Dadar Shivaji Park, Mumbai",72.8380931541,19.0290786785,2.6,170
2280,37860,Toran,"Gujarati, Rajasthani, Street Food",500,2,Casual Dining,11 AM to 12 Midnight,Dadar East,"Dadar East, Mumbai","1, Dharamputra, Pritam Estate, Dadar East, Mumbai",72.8466665000,19.0169699466,3.7,118
2281,44233,Balu's Classic,"Fast Food, Beverages",250,1,Quick Bites,10 AM to 12 Midnight,Dadar West,"Dadar West, Mumbai","6, Vinayak Apartment, Jakhadevi Chowk, Gokhale Road, Dadar West, Mumbai",72.8347584978,19.0154982137,3.9,161
